Stkcd	Accper	Typrep	Indcd	F110101B	F110301B	F110401B	F110801B
002076	2008-09-30	A	C39		.000000	.000000	1.000000
002076	2008-06-30	A	C39		.000000	.000000	1.000000
002076	2008-03-31	A	C39		.000000	.000000	1.000000
002076	2007-12-31	A	C39		.000000	-.100000	1.000000
002076	2007-09-30	A	C39		.000000	.000000	1.000000
002076	2007-06-30	A	C39		.000000	.000000	1.000000
002076	2007-03-31	A	C39		.000000	.000000	1.000000
002076	2006-12-31	A	C39	.100000	.233211	.100000	.766789
002077	2014-09-30	A	K70		.000000	.000000	1.000000
002077	2014-06-30	A	K70		.000000	.000000	1.000000
002077	2014-03-31	A	K70		.000000	.000000	1.000000
002077	2013-12-31	A	K70	.050000	.261663	.000000	.738337
002077	2013-09-30	A	K70		.000000	.000000	1.000000
002077	2013-06-30	A	K70		.000000	-.030000	1.000000
002077	2013-03-31	A	K70		.000000	.000000	1.000000
002077	2012-12-31	A	K70	.050000	.190396	.050000	.809604
002077	2012-09-30	A	S90		.000000	.000000	1.000000
002077	2012-06-30	A	S90	.030000	.243456	.030000	.756544
002077	2012-03-31	A	S90		.000000	.000000	1.000000
002077	2011-12-31	A	S90		.000000	.000000	1.000000
002077	2011-09-30	A	S90		.000000	.000000	1.000000
002077	2011-06-30	A	S90		.000000	.000000	1.000000
002077	2011-03-31	A	S90		.000000	.000000	1.000000
002077	2010-12-31	A	S90		.000000	.000000	1.000000
002077	2010-09-30	A	S90		.000000	.000000	1.000000
002077	2010-06-30	A	S90		.000000	.000000	1.000000
002077	2010-03-31	A	S90		.000000	.000000	1.000000
002077	2009-12-31	A	S90		.000000	-.050000	1.000000
002077	2009-09-30	A	S90		.000000	.000000	1.000000
002077	2009-06-30	A	S90		.000000	.000000	1.000000
002077	2009-03-31	A	S90		.000000	.000000	1.000000
002077	2008-12-31	A	S90	.050000	1.713146	-.050000	-.713146
002077	2008-09-30	A	S90		.000000	.000000	1.000000
002077	2008-06-30	A	S90		.000000	.000000	1.000000
002077	2008-03-31	A	S90		.000000	.000000	1.000000
002077	2007-12-31	A	S90	.100000	.336203	.000000	.663797
002077	2007-09-30	A	S90		.000000	.000000	1.000000
002077	2007-06-30	A	S90		.000000	.000000	1.000000
002077	2007-03-31	A	S90		.000000	.000000	1.000000
002077	2006-12-31	A	S90	.100000	.331337	.100000	.668663
002078	2014-09-30	A	C22		.000000	.000000	1.000000
002078	2014-06-30	A	C22		.000000	.000000	1.000000
002078	2014-03-31	A	C22		.000000	.000000	1.000000
002078	2013-12-31	A	C22	.100000	.361692	.000000	.638308
002078	2013-09-30	A	C22		.000000	.000000	1.000000
002078	2013-06-30	A	C22		.000000	.000000	1.000000
002078	2013-03-31	A	C22		.000000	.000000	1.000000
002078	2012-12-31	A	C22	.100000	.458187	.000000	.541813
002078	2012-09-30	A	C22		.000000	.000000	1.000000
002078	2012-06-30	A	C22		.000000	.000000	1.000000
002078	2012-03-31	A	C22		.000000	.000000	1.000000
002078	2011-12-31	A	C22	.100000	.178543	-.050000	.821457
002078	2011-09-30	A	C22		.000000	.000000	1.000000
002078	2011-06-30	A	C22		.000000	.000000	1.000000
002078	2011-03-31	A	C22		.000000	.000000	1.000000
002078	2010-12-31	A	C22	.150000	.200291	-.050000	.799709
002078	2010-09-30	A	C22		.000000	.000000	1.000000
002078	2010-06-30	A	C22		.000000	.000000	1.000000
002078	2010-03-31	A	C22		.000000	.000000	1.000000
002078	2009-12-31	A	C22	.200000	.169960	.000000	.830040
002078	2009-09-30	A	C22		.000000	.000000	1.000000
002078	2009-06-30	A	C22		.000000	.000000	1.000000
002078	2009-03-31	A	C22		.000000	.000000	1.000000
002078	2008-12-31	A	C22	.200000	.387336	.100000	.612664
002078	2008-09-30	A	C22		.000000	.000000	1.000000
002078	2008-06-30	A	C22		.000000	.000000	1.000000
002078	2008-03-31	A	C22		.000000	.000000	1.000000
002078	2007-12-31	A	C22	.100000	.076138	.088000	.923862
002078	2007-09-30	A	C22		.000000	.000000	1.000000
002078	2007-06-30	A	C22		.000000	.000000	1.000000
002078	2007-03-31	A	C22		.000000	.000000	1.000000
002078	2006-12-31	A	C22	.012000	.009227	.012000	.990773
002079	2014-09-30	A	C39		.000000	.000000	1.000000
002079	2014-06-30	A	C39		.000000	.000000	1.000000
002079	2014-03-31	A	C39		.000000	.000000	1.000000
002079	2013-12-31	A	C39	.020000	.366480	.005000	.633520
002079	2013-09-30	A	C39		.000000	.000000	1.000000
002079	2013-06-30	A	C39		.000000	.000000	1.000000
002079	2013-03-31	A	C39		.000000	.000000	1.000000
002079	2012-12-31	A	C39	.015000	.616576	-.065000	.383424
002079	2012-09-30	A	C39		.000000	.000000	1.000000
002079	2012-06-30	A	C39		.000000	.000000	1.000000
002079	2012-03-31	A	C39		.000000	.000000	1.000000
002079	2011-12-31	A	C39	.080000	.465285	.080000	.534715
002079	2011-09-30	A	C39		.000000	.000000	1.000000
002079	2011-06-30	A	C39		.000000	.000000	1.000000
002079	2011-03-31	A	C39		.000000	.000000	1.000000
002079	2010-12-31	A	C39		.000000	-.045000	1.000000
002079	2010-09-30	A	C39		.000000	.000000	1.000000
002079	2010-06-30	A	C39		.000000	.000000	1.000000
002079	2010-03-31	A	C39		.000000	.000000	1.000000
002079	2009-12-31	A	C39	.045000	.331482	.015000	.668518
002079	2009-09-30	A	C39		.000000	.000000	1.000000
002079	2009-06-30	A	C39		.000000	.000000	1.000000
002079	2009-03-31	A	C39		.000000	.000000	1.000000
002079	2008-12-31	A	C39	.030000	.493009	.002220	.506991
002079	2008-09-30	A	C39		.000000	.000000	1.000000
002079	2008-06-30	A	C39		.000000	.000000	1.000000
002079	2008-03-31	A	C39		.000000	.000000	1.000000
002079	2007-12-31	A	C39	.027780	.143336	-.072220	.856664
002079	2007-09-30	A	C39		.000000	.000000	1.000000
002079	2007-06-30	A	C39		.000000	.000000	1.000000
002079	2007-03-31	A	C39		.000000	.000000	1.000000
002079	2006-12-31	A	C39	.100000	.437292	.100000	.562708
002080	2014-09-30	A	C30		.000000	.000000	1.000000
002080	2014-06-30	A	C30		.000000	.000000	1.000000
002080	2014-03-31	A	C30		.000000	.000000	1.000000
002080	2013-12-31	A	C30	.100000	.328118	.000000	.671882
002080	2013-09-30	A	C30		.000000	.000000	1.000000
002080	2013-06-30	A	C30		.000000	.000000	1.000000
002080	2013-03-31	A	C30		.000000	.000000	1.000000
002080	2012-12-31	A	C30	.100000	.277828	.000000	.722172
002080	2012-09-30	A	C30		.000000	.000000	1.000000
002080	2012-06-30	A	C30		.000000	.000000	1.000000
002080	2012-03-31	A	C30		.000000	.000000	1.000000
002080	2011-12-31	A	C30	.100000	.296585	-.200000	.703415
002080	2011-09-30	A	C30		.000000	.000000	1.000000
002080	2011-06-30	A	C30		.000000	.000000	1.000000
002080	2011-03-31	A	C30		.000000	.000000	1.000000
002080	2010-12-31	A	C30	.300000	.192878	.300000	.807122
002080	2010-09-30	A	C30		.000000	.000000	1.000000
002080	2010-06-30	A	C30		.000000	.000000	1.000000
002080	2010-03-31	A	C30		.000000	.000000	1.000000
002080	2009-12-31	A	C30		.000000	-.200000	1.000000
002080	2009-09-30	A	C30		.000000	.000000	1.000000
002080	2009-06-30	A	C30		.000000	-.200000	1.000000
002080	2009-03-31	A	C30		.000000	.000000	1.000000
002080	2008-12-31	A	C30	.200000	.246434	.000000	.753566
002080	2008-09-30	A	C30		.000000	.000000	1.000000
002080	2008-06-30	A	C30	.200000	.678792	.200000	.321208
002080	2008-03-31	A	C30		.000000	.000000	1.000000
002080	2007-12-31	A	C30	.200000	.364269	.000000	.635731
002080	2007-09-30	A	C30		.000000	.000000	1.000000
002080	2007-06-30	A	C30		.000000	.000000	1.000000
002080	2007-03-31	A	C30		.000000	.000000	1.000000
002080	2006-12-31	A	C30	.200000	.484559	.200000	.515441
002081	2014-09-30	A	E50		.000000	.000000	1.000000
002081	2014-06-30	A	E50		.000000	.000000	1.000000
002081	2014-03-31	A	E50		.000000	.000000	1.000000
002081	2013-12-31	A	E50	.200000	.147961	.000000	.852039
002081	2013-09-30	A	E50		.000000	.000000	1.000000
002081	2013-06-30	A	E50		.000000	.000000	1.000000
002081	2013-03-31	A	E50		.000000	.000000	1.000000
002081	2012-12-31	A	E50	.200000	.140095	.000000	.859905
002081	2012-09-30	A	E50		.000000	.000000	1.000000
002081	2012-06-30	A	E50		.000000	.000000	1.000000
002081	2012-03-31	A	E50		.000000	.000000	1.000000
002081	2011-12-31	A	E50	.200000	.140106	.000000	.859894
002081	2011-09-30	A	E50		.000000	.000000	1.000000
002081	2011-06-30	A	E50		.000000	.000000	1.000000
002081	2011-03-31	A	E50		.000000	.000000	1.000000
002081	2010-12-31	A	E50	.200000	.156518	-.200000	.843482
002081	2010-09-30	A	E50		.000000	.000000	1.000000
002081	2010-06-30	A	E50		.000000	.000000	1.000000
002081	2010-03-31	A	E50		.000000	.000000	1.000000
002081	2009-12-31	A	E50	.400000	.402956	.200000	.597044
002081	2009-09-30	A	E50		.000000	.000000	1.000000
002081	2009-06-30	A	E50		.000000	.000000	1.000000
002081	2009-03-31	A	E50		.000000	.000000	1.000000
002081	2008-12-31	A	E50	.200000	.195894	.000000	.804106
002081	2008-09-30	A	E50		.000000	.000000	1.000000
002081	2008-06-30	A	E50		.000000	.000000	1.000000
002081	2008-03-31	A	E50		.000000	.000000	1.000000
002081	2007-12-31	A	E50	.200000	.198529	.000000	.801471
002081	2007-09-30	A	E50		.000000	.000000	1.000000
002081	2007-06-30	A	E50		.000000	.000000	1.000000
002081	2007-03-31	A	E50		.000000	.000000	1.000000
002081	2006-12-31	A	E50	.200000	.274587	.200000	.725413
002082	2014-09-30	A	C32		.000000	.000000	1.000000
002082	2014-06-30	A	C32		.000000	.000000	1.000000
002082	2014-03-31	A	C32		.000000	.000000	1.000000
002082	2013-12-31	A	C32		.000000	-.080000	1.000000
002082	2013-09-30	A	C32		.000000	.000000	1.000000
002082	2013-06-30	A	C32		.000000	.000000	1.000000
002082	2013-03-31	A	C32		.000000	.000000	1.000000
002082	2012-12-31	A	C32	.080000	.209362	-.120000	.790638
002082	2012-09-30	A	C32		.000000	.000000	1.000000
002082	2012-06-30	A	C32		.000000	.000000	1.000000
002082	2012-03-31	A	C32		.000000	.000000	1.000000
002082	2011-12-31	A	C32	.200000	.292994	.050000	.707006
002082	2011-09-30	A	C32		.000000	.000000	1.000000
002082	2011-06-30	A	C32		.000000	.000000	1.000000
002082	2011-03-31	A	C32		.000000	.000000	1.000000
002082	2010-12-31	A	C32	.150000	.229618	.020000	.770382
002082	2010-09-30	A	C32		.000000	.000000	1.000000
002082	2010-06-30	A	C32		.000000	.000000	1.000000
002082	2010-03-31	A	C32		.000000	.000000	1.000000
002082	2009-12-31	A	C32	.130000	.251383	.030000	.748617
002082	2009-09-30	A	C32		.000000	.000000	1.000000
002082	2009-06-30	A	C32		.000000	.000000	1.000000
002082	2009-03-31	A	C32		.000000	.000000	1.000000
002082	2008-12-31	A	C32	.100000	.315049	.000000	.684951
002082	2008-09-30	A	C32		.000000	.000000	1.000000
002082	2008-06-30	A	C32		.000000	.000000	1.000000
002082	2008-03-31	A	C32		.000000	.000000	1.000000
002082	2007-12-31	A	C32	.100000	.204727	.000000	.795273
002082	2007-09-30	A	C32		.000000	.000000	1.000000
002082	2007-06-30	A	C32		.000000	.000000	1.000000
002082	2007-03-31	A	C32		.000000	.000000	1.000000
002082	2006-12-31	A	C32	.100000	.225869	.100000	.774131
002083	2014-09-30	A	C17		.000000	.000000	1.000000
002083	2014-06-30	A	C17		.000000	.000000	1.000000
002083	2014-03-31	A	C17		.000000	.000000	1.000000
002083	2013-12-31	A	C17	.100000	.979606	.100000	.020394
002083	2013-09-30	A	C17		.000000	.000000	1.000000
002083	2013-06-30	A	C17		.000000	.000000	1.000000
002083	2013-03-31	A	C17		.000000	.000000	1.000000
002083	2012-12-31	A	C17		.000000	-.060000	1.000000
002083	2012-09-30	A	C17		.000000	.000000	1.000000
002083	2012-06-30	A	C17		.000000	.000000	1.000000
002083	2012-03-31	A	C17		.000000	.000000	1.000000
002083	2011-12-31	A	C17	.060000	.407441	.060000	.592559
002083	2011-09-30	A	C17		.000000	.000000	1.000000
002083	2011-06-30	A	C17		.000000	.000000	1.000000
002083	2011-03-31	A	C17		.000000	.000000	1.000000
002083	2010-12-31	A	C17		.000000	.000000	1.000000
002083	2010-09-30	A	C17		.000000	.000000	1.000000
002083	2010-06-30	A	C17		.000000	.000000	1.000000
002083	2010-03-31	A	C17		.000000	.000000	1.000000
002083	2009-12-31	A	C17		.000000	-.120000	1.000000
002083	2009-09-30	A	C17		.000000	.000000	1.000000
002083	2009-06-30	A	C17		.000000	.000000	1.000000
002083	2009-03-31	A	C17		.000000	.000000	1.000000
002083	2008-12-31	A	C17	.120000	.903501	-.040000	.096499
002083	2008-09-30	A	C17		.000000	.000000	1.000000
002083	2008-06-30	A	C17		.000000	.000000	1.000000
002083	2008-03-31	A	C17		.000000	.000000	1.000000
002083	2007-12-31	A	C17	.160000	.677348	.060000	.322652
002083	2007-09-30	A	C17		.000000	.000000	1.000000
002083	2007-06-30	A	C17		.000000	.000000	1.000000
002083	2007-03-31	A	C17		.000000	.000000	1.000000
002083	2006-12-31	A	C17	.100000	.296261	.100000	.703739
002084	2014-09-30	A	C33		.000000	.000000	1.000000
002084	2014-06-30	A	C33		.000000	.000000	1.000000
002084	2014-03-31	A	C33		.000000	.000000	1.000000
002084	2013-12-31	A	C33	.050000	.500772	-.040000	.499228
002084	2013-09-30	A	C33		.000000	.000000	1.000000
002084	2013-06-30	A	C33		.000000	.000000	1.000000
002084	2013-03-31	A	C33		.000000	.000000	1.000000
002084	2012-12-31	A	C33	.090000	.926796	-.010000	.073204
002084	2012-09-30	A	C33		.000000	.000000	1.000000
002084	2012-06-30	A	C33		.000000	.000000	1.000000
002084	2012-03-31	A	C33		.000000	.000000	1.000000
002084	2011-12-31	A	C33	.100000	7.842900	.100000	-6.842900
002084	2011-09-30	A	C33		.000000	.000000	1.000000
002084	2011-06-30	A	C33		.000000	.000000	1.000000
002084	2011-03-31	A	C33		.000000	.000000	1.000000
002084	2010-12-31	A	C33		.000000	-.080000	1.000000
002084	2010-09-30	A	C33		.000000	.000000	1.000000
002084	2010-06-30	A	C33		.000000	.000000	1.000000
002084	2010-03-31	A	C33		.000000	.000000	1.000000
002084	2009-12-31	A	C33	.080000	.741852	.080000	.258148
002084	2009-09-30	A	C33		.000000	.000000	1.000000
002084	2009-06-30	A	C33		.000000	.000000	1.000000
002084	2009-03-31	A	C33		.000000	.000000	1.000000
002084	2008-12-31	A	C33		.000000	.000000	1.000000
002084	2008-09-30	A	C33		.000000	.000000	1.000000
002084	2008-06-30	A	C33		.000000	.000000	1.000000
002084	2008-03-31	A	C33		.000000	.000000	1.000000
002084	2007-12-31	A	C33		.000000	-.200000	1.000000
002084	2007-09-30	A	C33		.000000	.000000	1.000000
002084	2007-06-30	A	C33		.000000	.000000	1.000000
002084	2007-03-31	A	C33		.000000	.000000	1.000000
002084	2006-12-31	A	C33	.200000	.255224	.200000	.744776
002085	2014-09-30	A	C36		.000000	.000000	1.000000
002085	2014-06-30	A	C36	.500000	.783000	.000000	.217000
002085	2014-03-31	A	C36		.000000	.000000	1.000000
002085	2013-12-31	A	C36		.000000	.000000	1.000000
002085	2013-09-30	A	C36		.000000	.000000	1.000000
002085	2013-06-30	A	C36	.500000	1.068717	.000000	-.068717
002085	2013-03-31	A	C36		.000000	.000000	1.000000
002085	2012-12-31	A	C36		.000000	.000000	1.000000
002085	2012-09-30	A	C36		.000000	.000000	1.000000
002085	2012-06-30	A	C36	.500000	1.387210	.000000	-.387210
002085	2012-03-31	A	C36		.000000	.000000	1.000000
002085	2011-12-31	A	C36		.000000	.000000	1.000000
002085	2011-09-30	A	C36		.000000	.000000	1.000000
002085	2011-06-30	A	C36	.500000	1.928934	.500000	-.928934
002085	2011-03-31	A	C36		.000000	.000000	1.000000
002085	2010-12-31	A	C36		.000000	-.150000	1.000000
002085	2010-09-30	A	C36		.000000	.000000	1.000000
002085	2010-06-30	A	C36		.000000	.000000	1.000000
002085	2010-03-31	A	C36		.000000	.000000	1.000000
002085	2009-12-31	A	C36	.150000	.494762	.050000	.505238
002085	2009-09-30	A	C36		.000000	.000000	1.000000
002085	2009-06-30	A	C36		.000000	.000000	1.000000
002085	2009-03-31	A	C36		.000000	.000000	1.000000
002085	2008-12-31	A	C36	.100000	1.347145	-.050000	-.347145
002085	2008-09-30	A	C36		.000000	.000000	1.000000
002085	2008-06-30	A	C36		.000000	.000000	1.000000
002085	2008-03-31	A	C36		.000000	.000000	1.000000
002085	2007-12-31	A	C36	.150000	.639159	.140000	.360841
002085	2007-09-30	A	C36		.000000	.000000	1.000000
002085	2007-06-30	A	C36		.000000	.000000	1.000000
002085	2007-03-31	A	C36		.000000	.000000	1.000000
002085	2006-12-31	A	C36	.010000	.047745	.010000	.952255
002086	2014-09-30	A	A04		.000000	.000000	1.000000
002086	2014-06-30	A	A04		.000000	.000000	1.000000
002086	2014-03-31	A	A04		.000000	.000000	1.000000
002086	2013-12-31	A	A04		.000000	.000000	1.000000
002086	2013-09-30	A	A04		.000000	.000000	1.000000
002086	2013-06-30	A	A04		.000000	.000000	1.000000
002086	2013-03-31	A	A04		.000000	.000000	1.000000
002086	2012-12-31	A	A04		.000000	-.200000	1.000000
002086	2012-09-30	A	A04		.000000	.000000	1.000000
002086	2012-06-30	A	A04		.000000	.000000	1.000000
002086	2012-03-31	A	A04		.000000	.000000	1.000000
002086	2011-12-31	A	A04	.200000	.499455	.200000	.500545
002086	2011-09-30	A	A04		.000000	.000000	1.000000
002086	2011-06-30	A	A04		.000000	.000000	1.000000
002086	2011-03-31	A	A04		.000000	.000000	1.000000
002086	2010-12-31	A	A04		.000000	.000000	1.000000
002086	2010-09-30	A	A04		.000000	.000000	1.000000
002086	2010-06-30	A	A04		.000000	.000000	1.000000
002086	2010-03-31	A	A04		.000000	.000000	1.000000
002086	2009-12-31	A	A04		.000000	-.060000	1.000000
002086	2009-09-30	A	A04		.000000	.000000	1.000000
002086	2009-06-30	A	A04		.000000	.000000	1.000000
002086	2009-03-31	A	A04		.000000	.000000	1.000000
002086	2008-12-31	A	A04	.060000	.155617	.060000	.844383
002086	2008-09-30	A	A04		.000000	.000000	1.000000
002086	2008-06-30	A	A04		.000000	.000000	1.000000
002086	2008-03-31	A	A04		.000000	.000000	1.000000
002086	2007-12-31	A	A04		.000000	-.100000	1.000000
002086	2007-09-30	A	A04		.000000	.000000	1.000000
002086	2007-06-30	A	A04		.000000	.000000	1.000000
002086	2007-03-31	A	A04		.000000	.000000	1.000000
002086	2006-12-31	A	A04	.100000	.267138	.100000	.732862
002087	2014-09-30	A	C17		.000000	.000000	1.000000
002087	2014-06-30	A	C17		.000000	.000000	1.000000
002087	2014-03-31	A	C17		.000000	.000000	1.000000
002087	2013-12-31	A	C17	.030000	.194611	.030000	.805389
002087	2013-09-30	A	C17		.000000	.000000	1.000000
002087	2013-06-30	A	C17		.000000	.000000	1.000000
002087	2013-03-31	A	C17		.000000	.000000	1.000000
002087	2012-12-31	A	C17		.000000	-.040000	1.000000
002087	2012-09-30	A	C17		.000000	.000000	1.000000
002087	2012-06-30	A	C17		.000000	.000000	1.000000
002087	2012-03-31	A	C17		.000000	.000000	1.000000
002087	2011-12-31	A	C17	.040000	.203275	.000000	.796725
002087	2011-09-30	A	C17		.000000	.000000	1.000000
002087	2011-06-30	A	C17		.000000	.000000	1.000000
002087	2011-03-31	A	C17		.000000	.000000	1.000000
002087	2010-12-31	A	C17	.040000	.230669	.040000	.769331
002087	2010-09-30	A	C17		.000000	.000000	1.000000
002087	2010-06-30	A	C17		.000000	.000000	1.000000
002087	2010-03-31	A	C17		.000000	.000000	1.000000
002087	2009-12-31	A	C17		.000000	.000000	1.000000
002087	2009-09-30	A	C17		.000000	.000000	1.000000
002087	2009-06-30	A	C17		.000000	.000000	1.000000
002087	2009-03-31	A	C17		.000000	.000000	1.000000
002087	2008-12-31	A	C17		.000000	.000000	1.000000
002087	2008-09-30	A	C17		.000000	.000000	1.000000
002087	2008-06-30	A	C17		.000000	.000000	1.000000
002087	2008-03-31	A	C17		.000000	.000000	1.000000
002087	2007-12-31	A	C17		.000000	.000000	1.000000
002087	2007-09-30	A	C17		.000000	.000000	1.000000
002087	2007-06-30	A	C17		.000000	.000000	1.000000
002087	2007-03-31	A	C17		.000000	.000000	1.000000
002087	2006-12-31	A	C17		.000000	.000000	1.000000
002088	2014-09-30	A	C30		.000000	.000000	1.000000
002088	2014-06-30	A	C30		.000000	.000000	1.000000
002088	2014-03-31	A	C30		.000000	.000000	1.000000
002088	2013-12-31	A	C30	.100000	.270592	.000000	.729408
002088	2013-09-30	A	C30		.000000	.000000	1.000000
002088	2013-06-30	A	C30		.000000	.000000	1.000000
002088	2013-03-31	A	C30		.000000	.000000	1.000000
002088	2012-12-31	A	C30	.100000	.276454	.000000	.723546
002088	2012-09-30	A	C30		.000000	.000000	1.000000
002088	2012-06-30	A	C30		.000000	.000000	1.000000
002088	2012-03-31	A	C30		.000000	.000000	1.000000
002088	2011-12-31	A	C30	.100000	.216307	.000000	.783693
002088	2011-09-30	A	C30		.000000	.000000	1.000000
002088	2011-06-30	A	C30		.000000	.000000	1.000000
002088	2011-03-31	A	C30		.000000	.000000	1.000000
002088	2010-12-31	A	C30	.100000	.190574	.000000	.809426
002088	2010-09-30	A	C30		.000000	.000000	1.000000
002088	2010-06-30	A	C30		.000000	.000000	1.000000
002088	2010-03-31	A	C30		.000000	.000000	1.000000
002088	2009-12-31	A	C30	.100000	.200080	-.100000	.799920
002088	2009-09-30	A	C30		.000000	.000000	1.000000
002088	2009-06-30	A	C30		.000000	.000000	1.000000
002088	2009-03-31	A	C30		.000000	.000000	1.000000
002088	2008-12-31	A	C30	.200000	.291342	.133000	.708658
002088	2008-09-30	A	C30		.000000	.000000	1.000000
002088	2008-06-30	A	C30		.000000	.000000	1.000000
002088	2008-03-31	A	C30		.000000	.000000	1.000000
002088	2007-12-31	A	C30	.067000	.067700	.067000	.932300
002088	2007-09-30	A	C30		.000000	.000000	1.000000
002088	2007-06-30	A	C30		.000000	.000000	1.000000
002088	2007-03-31	A	C30		.000000	.000000	1.000000
002088	2006-12-31	A	C30		.000000	.000000	1.000000
002089	2014-09-30	A	C39		.000000	.000000	1.000000
002089	2014-06-30	A	C39		.000000	.000000	1.000000
002089	2014-03-31	A	C39		.000000	.000000	1.000000
002089	2013-12-31	A	C39	.050000	.255801	.000000	.744199
002089	2013-09-30	A	C39		.000000	.000000	1.000000
002089	2013-06-30	A	C39		.000000	.000000	1.000000
002089	2013-03-31	A	C39		.000000	.000000	1.000000
002089	2012-12-31	A	C39	.050000	.176985	-.050000	.823015
002089	2012-09-30	A	C39		.000000	.000000	1.000000
002089	2012-06-30	A	C39		.000000	.000000	1.000000
002089	2012-03-31	A	C39		.000000	.000000	1.000000
002089	2011-12-31	A	C39	.100000	.188760	-.050000	.811240
002089	2011-09-30	A	C39		.000000	.000000	1.000000
002089	2011-06-30	A	C39		.000000	.000000	1.000000
002089	2011-03-31	A	C39		.000000	.000000	1.000000
002089	2010-12-31	A	C39	.150000	.237534	.050000	.762466
002089	2010-09-30	A	C39		.000000	.000000	1.000000
002089	2010-06-30	A	C39		.000000	.000000	1.000000
002089	2010-03-31	A	C39		.000000	.000000	1.000000
002089	2009-12-31	A	C39	.100000	.240837	.040000	.759163
002089	2009-09-30	A	C39		.000000	.000000	1.000000
002089	2009-06-30	A	C39		.000000	.000000	1.000000
002089	2009-03-31	A	C39		.000000	.000000	1.000000
002089	2008-12-31	A	C39	.060000	.256291	.060000	.743709
002089	2008-09-30	A	C39		.000000	.000000	1.000000
002089	2008-06-30	A	C39		.000000	.000000	1.000000
002089	2008-03-31	A	C39		.000000	.000000	1.000000
002089	2007-12-31	A	C39		.000000	.000000	1.000000
002089	2007-09-30	A	C39		.000000	.000000	1.000000
002089	2007-06-30	A	C39		.000000	.000000	1.000000
002089	2007-03-31	A	C39		.000000	.000000	1.000000
002089	2006-12-31	A	C39		.000000	.000000	1.000000
002090	2014-09-30	A	C38		.000000	.000000	1.000000
002090	2014-06-30	A	C38		.000000	.000000	1.000000
002090	2014-03-31	A	C38		.000000	.000000	1.000000
002090	2013-12-31	A	C38	.100000	.329131	.000000	.670869
002090	2013-09-30	A	C38		.000000	.000000	1.000000
002090	2013-06-30	A	C38		.000000	.000000	1.000000
002090	2013-03-31	A	C38		.000000	.000000	1.000000
002090	2012-12-31	A	C38	.100000	.438081	.050000	.561919
002090	2012-09-30	A	C38		.000000	.000000	1.000000
002090	2012-06-30	A	C38		.000000	.000000	1.000000
002090	2012-03-31	A	C38		.000000	.000000	1.000000
002090	2011-12-31	A	C38	.050000	.232767	.000000	.767233
002090	2011-09-30	A	C38		.000000	.000000	1.000000
002090	2011-06-30	A	C38		.000000	.000000	1.000000
002090	2011-03-31	A	C38		.000000	.000000	1.000000
002090	2010-12-31	A	I64	.050000	.195877	-.200000	.804123
002090	2010-09-30	A	I64		.000000	.000000	1.000000
002090	2010-06-30	A	I64		.000000	.000000	1.000000
002090	2010-03-31	A	I64		.000000	.000000	1.000000
002090	2009-12-31	A	I64	.250000	.500855	.000000	.499145
002090	2009-09-30	A	I64		.000000	.000000	1.000000
002090	2009-06-30	A	I64		.000000	.000000	1.000000
002090	2009-03-31	A	I64		.000000	.000000	1.000000
002090	2008-12-31	A	I64	.250000	.515454	.000000	.484546
002090	2008-09-30	A	I64		.000000	.000000	1.000000
002090	2008-06-30	A	I64		.000000	.000000	1.000000
002090	2008-03-31	A	I64		.000000	.000000	1.000000
002090	2007-12-31	A	I64	.250000	.525135	-.250000	.474865
002090	2007-09-30	A	I64		.000000	.000000	1.000000
002090	2007-06-30	A	I64		.000000	.000000	1.000000
002090	2007-03-31	A	I64		.000000	.000000	1.000000
002090	2006-12-31	A	I64	.500000	.733113	.500000	.266887
002091	2014-09-30	A	F51		.000000	.000000	1.000000
002091	2014-06-30	A	F51		.000000	.000000	1.000000
002091	2014-03-31	A	F51		.000000	.000000	1.000000
002091	2013-12-31	A	F51	.120000	.226916	.000000	.773084
002091	2013-09-30	A	F51		.000000	.000000	1.000000
002091	2013-06-30	A	F51		.000000	.000000	1.000000
002091	2013-03-31	A	F51		.000000	.000000	1.000000
002091	2012-12-31	A	F51	.120000	.207951	-.030000	.792049
002091	2012-09-30	A	F51		.000000	.000000	1.000000
002091	2012-06-30	A	F51		.000000	.000000	1.000000
002091	2012-03-31	A	F51		.000000	.000000	1.000000
002091	2011-12-31	A	F51	.150000	.256611	.030000	.743389
002091	2011-09-30	A	F51		.000000	.000000	1.000000
002091	2011-06-30	A	F51		.000000	.000000	1.000000
002091	2011-03-31	A	F51		.000000	.000000	1.000000
002091	2010-12-31	A	F51	.120000	.187202	-.030000	.812798
002091	2010-09-30	A	F51		.000000	.000000	1.000000
002091	2010-06-30	A	F51		.000000	.000000	1.000000
002091	2010-03-31	A	F51		.000000	.000000	1.000000
002091	2009-12-31	A	F51	.150000	.226077	.000000	.773923
002091	2009-09-30	A	F51		.000000	.000000	1.000000
002091	2009-06-30	A	F51		.000000	.000000	1.000000
002091	2009-03-31	A	F51		.000000	.000000	1.000000
002091	2008-12-31	A	F51	.150000	.263147	-.050000	.736853
002091	2008-09-30	A	F51		.000000	.000000	1.000000
002091	2008-06-30	A	F51		.000000	.000000	1.000000
002091	2008-03-31	A	F51		.000000	.000000	1.000000
002091	2007-12-31	A	F51	.200000	.370275	-.050000	.629725
002091	2007-09-30	A	F51		.000000	.000000	1.000000
002091	2007-06-30	A	F51		.000000	.000000	1.000000
