Stkcd	Accper	C001000000
600114	2009-06-30	13741681.32
600114	2009-03-31	-14273180.00
600114	2008-12-31	110592267.85
600114	2008-09-30	32545606.44
600114	2008-06-30	58197267.60
600114	2008-03-31	40118136.61
600114	2007-12-31	75411420.54
600114	2007-09-30	47336775.62
600114	2007-06-30	79636924.98
600114	2007-03-31	44948871.39
600114	2006-12-31	25504479.65
600114	2006-09-30	36657360.81
600114	2006-06-30	57280369.03
600114	2006-03-31	29747483.82
600114	2005-12-31	62898837.74
600114	2005-09-30	18711273.45
600114	2005-06-30	20991194.89
600114	2005-03-31	4231821.64
600114	2004-12-31	-37259204.34
600114	2004-09-30	-54580474.04
600114	2004-06-30	-26427186.91
600115	2014-09-30	8883000000.00
600115	2014-06-30	5262000000.00
600115	2014-03-31	1535000000.00
600115	2013-12-31	10778828000.00
600115	2013-01-01	12635931000.00
600115	2013-09-30	11823223000.00
600115	2013-06-30	3779614000.00
600115	2013-03-31	1797174000.00
600115	2012-12-31	12608281000.00
600115	2012-01-01	13464095000.00
600115	2012-09-30	11631280000.00
600115	2012-06-30	5847254000.00
600115	2012-03-31	3484573000.00
600115	2011-12-31	13464095000.00
600115	2011-09-30	12047206000.00
600115	2011-06-30	5549375000.00
600115	2011-03-31	3526655000.00
600115	2010-12-31	10444148000.00
600115	2010-09-30	9921554000.00
600115	2010-06-30	4888460000.00
600115	2010-03-31	3285868000.00
600115	2009-12-31	4788500000.00
600115	2009-09-30	5097005000.00
600115	2009-06-30	1329286000.00
600115	2009-03-31	574634000.00
600115	2008-12-31	1382712000.00
600115	2008-09-30	1657949000.00
600115	2008-06-30	1082688000.00
600115	2008-03-31	1125383000.00
600115	2007-12-31	4935485000.00
600115	2007-09-30	5488475508.88
600115	2007-06-30	2819626987.81
600115	2007-03-31	2553244663.10
600115	2006-12-31	3654528719.04
600115	2006-09-30	5521704581.62
600115	2006-06-30	2887664151.62
600115	2006-03-31	1568609419.60
600115	2005-12-31	3940715906.26
600115	2005-09-30	1824063321.43
600115	2005-06-30	1870824074.42
600115	2005-03-31	614744009.02
600115	2004-12-31	4217124709.72
600115	2004-09-30	3258809607.22
600115	2004-06-30	1937642037.58
600115	2004-03-31	318671970.62
600116	2014-09-30	258841653.22
600116	2014-06-30	135332686.92
600116	2014-03-31	69584506.46
600116	2013-12-31	338450695.67
600116	2013-01-01	196351243.96
600116	2013-09-30	289978810.24
600116	2013-06-30	153090752.64
600116	2013-03-31	4247243.77
600116	2012-01-01	113527507.76
600116	2012-12-31	196351243.96
600116	2012-09-30	124447641.22
600116	2012-06-30	44738433.32
600116	2012-03-31	-1923768.05
600116	2011-12-31	113527507.76
600116	2011-09-30	58166129.61
600116	2011-06-30	19709147.50
600116	2011-03-31	13143076.38
600116	2010-12-31	145601913.44
600116	2010-09-30	101943281.40
600116	2010-06-30	37857619.59
600116	2010-03-31	-24732101.37
600116	2009-12-31	155963911.43
600116	2009-09-30	94587671.92
600116	2009-06-30	6879236.25
600116	2009-03-31	-62590579.49
600116	2008-12-31	126789114.13
600116	2008-09-30	56185032.49
600116	2008-06-30	13230358.19
600116	2008-03-31	-12235009.96
600116	2007-12-31	155786716.76
600116	2007-09-30	116000458.42
600116	2007-06-30	66855175.19
600116	2007-03-31	-14775294.07
600116	2006-12-31	83790701.22
600116	2006-09-30	87409623.86
600116	2006-06-30	38351819.37
600116	2006-03-31	16010314.50
600116	2005-12-31	75822791.91
600116	2005-09-30	69698798.20
600116	2005-06-30	5444171.65
600116	2005-03-31	-72966479.71
600116	2004-12-31	37498097.54
600116	2004-09-30	84509221.54
600116	2004-06-30	28984057.13
600116	2004-03-31	8691858.33
600117	2014-09-30	-99265983.93
600117	2014-06-30	218133616.74
600117	2014-03-31	-27268660.73
600117	2013-12-31	-184121604.42
600117	2013-01-01	-177460735.74
600117	2013-09-30	-40068856.00
600117	2013-06-30	-238779076.22
600117	2013-03-31	-790304.81
600117	2012-12-31	-177460735.74
600117	2012-01-01	723808746.84
600117	2012-09-30	1393610.37
600117	2012-06-30	79520557.03
600117	2012-03-31	-25488911.95
600117	2011-12-31	723808746.84
600117	2011-09-30	478973823.38
600117	2011-06-30	506608378.77
600117	2011-03-31	252847988.44
600117	2010-12-31	149256776.59
600117	2010-09-30	19411287.20
600117	2010-06-30	18046067.93
600117	2010-03-31	12869061.01
600117	2009-12-31	179278977.71
600117	2009-09-30	158488326.85
600117	2009-06-30	182376365.23
600117	2009-03-31	23844752.67
600117	2008-12-31	420133191.02
600117	2008-09-30	527989004.49
600117	2008-06-30	495883301.40
600117	2008-03-31	413818777.88
600117	2007-12-31	623261919.89
600117	2007-09-30	537879137.19
600117	2007-06-30	367674376.27
600117	2007-03-31	322050876.83
600117	2006-12-31	253740010.61
600117	2006-09-30	372804910.35
600117	2006-06-30	338171574.90
600117	2006-03-31	15395973.72
600117	2005-12-31	809805491.80
600117	2005-09-30	511107576.64
600117	2005-06-30	567775381.59
600117	2005-03-31	147742391.85
600117	2004-12-31	170990649.30
600117	2004-09-30	191086580.38
600117	2004-06-30	115744516.40
600117	2004-03-31	95809798.85
600118	2014-09-30	-426652463.14
600118	2014-06-30	-373747836.29
600118	2014-03-31	-408936446.92
600118	2013-12-31	78940152.03
600118	2013-01-01	380311876.84
600118	2013-09-30	-407588508.80
600118	2013-06-30	-394499329.73
600118	2013-03-31	-261609368.38
600118	2012-12-31	380311876.84
600118	2012-01-01	375513007.84
600118	2012-09-30	-426172962.08
600118	2012-06-30	-279080559.99
600118	2012-03-31	-189211150.84
600118	2011-12-31	375513007.84
600118	2011-09-30	-483940655.78
600118	2011-06-30	-435148783.00
600118	2011-03-31	-207954928.86
600118	2010-12-31	3911150.00
600118	2010-09-30	-371441930.70
600118	2010-06-30	-219690628.94
600118	2010-03-31	-6881025.75
600118	2009-12-31	496937449.82
600118	2009-09-30	-352797489.24
600118	2009-06-30	-218782161.78
600118	2009-03-31	-29001741.88
600118	2008-12-31	423756032.98
600118	2008-09-30	-163332185.36
600118	2008-06-30	-44881528.84
600118	2008-03-31	58220121.25
600118	2007-12-31	-162888708.14
600118	2007-09-30	809106.14
600118	2007-06-30	-146584038.33
600118	2007-03-31	-78081253.26
600118	2006-12-31	142886577.45
600118	2006-09-30	-46856826.06
600118	2006-06-30	-104758804.98
600118	2006-03-31	-49929785.40
600118	2005-12-31	96645618.96
600118	2005-09-30	-80461190.87
600118	2005-06-30	-71471773.07
600118	2005-03-31	-1932768.09
600118	2004-12-31	28494211.92
600118	2004-09-30	-25451135.44
600118	2004-06-30	-114730124.49
600118	2004-03-31	-56227725.82
600119	2014-09-30	85339903.00
600119	2014-06-30	182027951.41
600119	2014-03-31	95706611.89
600119	2013-12-31	-74402268.84
600119	2013-01-01	-210144459.79
600119	2013-09-30	-145363160.85
600119	2013-06-30	-57230547.97
600119	2013-03-31	-64417060.65
600119	2012-01-01	373863248.02
600119	2012-12-31	-210144459.79
600119	2012-09-30	-190026932.48
600119	2012-06-30	10108332.87
600119	2012-03-31	-29440460.09
600119	2011-12-31	373863248.02
600119	2011-09-30	192873074.86
600119	2011-06-30	199746466.44
600119	2011-03-31	99385996.71
600119	2010-12-31	-195681349.37
600119	2010-09-30	-137486914.10
600119	2010-06-30	-81044238.00
600119	2010-03-31	-53340049.75
600119	2009-12-31	-150785176.15
600119	2009-09-30	34008371.17
600119	2009-06-30	23342572.58
600119	2009-03-31	-4498591.11
600119	2008-12-31	-27737420.34
600119	2008-09-30	-21083081.89
600119	2008-06-30	-26087305.78
600119	2008-03-31	23255541.28
600119	2007-12-31	38787782.07
600119	2007-09-30	33156448.80
600119	2007-06-30	39103678.58
600119	2007-03-31	29416149.70
600119	2006-12-31	29532635.11
600119	2006-09-30	-44573058.67
600119	2006-06-30	-23071990.54
600119	2006-03-31	-9867857.68
600119	2005-12-31	152620071.32
600119	2005-09-30	43363636.45
600119	2005-06-30	20389983.41
600119	2005-03-31	-1420172.16
600119	2004-12-31	9016338.46
600119	2004-09-30	6870103.45
600119	2004-06-30	-45304633.07
600119	2004-03-31	-48022340.02
600120	2014-09-30	-616480285.36
600120	2014-06-30	-584510325.21
600120	2014-03-31	-821842408.84
600120	2013-12-31	-1037895428.81
600120	2013-01-01	-471518855.28
600120	2013-09-30	-839942102.46
600120	2013-06-30	-486006845.73
600120	2013-03-31	-321673170.32
600120	2012-12-31	-471518855.28
600120	2012-01-01	-945386318.09
600120	2012-09-30	-129005452.79
600120	2012-06-30	-23898389.94
600120	2012-03-31	197075033.54
600120	2011-12-31	-945386318.09
600120	2011-09-30	-871607018.25
600120	2011-06-30	-616230397.22
600120	2011-03-31	-254299841.51
600120	2010-12-31	505469605.96
600120	2010-09-30	444456464.30
600120	2010-06-30	319574454.96
600120	2010-03-31	104055588.66
600120	2009-12-31	1212952318.77
600120	2009-09-30	638890693.75
600120	2009-06-30	251042329.60
600120	2009-03-31	63815645.51
600120	2008-12-31	-359743414.87
600120	2008-09-30	-183750832.69
600120	2008-06-30	-99846783.62
600120	2008-03-31	21200985.44
600120	2007-12-31	101987210.66
600120	2007-09-30	26521245.45
600120	2007-06-30	50131043.99
600120	2007-03-31	-1568647.26
600120	2006-12-31	-51272227.09
600120	2006-09-30	-162537592.91
600120	2006-06-30	-227616099.49
600120	2006-03-31	-119445687.97
600120	2005-12-31	-50524472.02
600120	2005-09-30	384550591.21
600120	2005-06-30	344971336.42
600120	2005-03-31	182651798.96
600120	2004-12-31	971797203.60
600120	2004-09-30	682827797.94
600120	2004-06-30	617786039.45
600120	2004-03-31	63147617.35
600121	2014-09-30	-577231205.03
600121	2014-06-30	-288732365.48
600121	2014-03-31	-96366696.86
600121	2013-12-31	354945648.71
600121	2013-01-01	472834000.69
600121	2013-09-30	-758676933.42
600121	2013-06-30	-539909090.38
600121	2013-03-31	-215877118.93
600121	2012-12-31	472834000.69
600121	2012-01-01	1369914568.83
600121	2012-09-30	-369107271.65
600121	2012-06-30	-291142721.88
600121	2012-03-31	-225988552.60
600121	2011-12-31	311483899.03
600121	2011-09-30	-17084874.67
600121	2011-06-30	-23104797.42
600121	2011-03-31	-105344109.10
600121	2010-12-31	463996089.21
600121	2010-09-30	60815313.27
600121	2010-06-30	185458876.03
600121	2010-03-31	213614660.22
600121	2009-12-31	162706153.37
600121	2009-09-30	-173124416.11
600121	2009-06-30	-208898801.66
600121	2009-03-31	-69391739.39
600121	2008-12-31	691111723.24
600121	2008-09-30	372983284.06
600121	2008-06-30	219977496.94
600121	2008-03-31	31696771.38
600121	2007-12-31	418880805.87
600121	2007-09-30	418925497.76
600121	2007-06-30	337432558.85
600121	2007-03-31	146006338.64
600121	2006-12-31	76092477.48
600121	2006-09-30	14652725.21
600121	2006-06-30	-62032146.98
600121	2006-03-31	-32266886.50
600121	2005-12-31	498260502.46
600121	2005-09-30	-25638069.67
600121	2005-06-30	-39922424.29
600121	2005-03-31	57336143.33
600121	2004-12-31	121641053.78
600121	2004-09-30	-212794835.09
600121	2004-06-30	-375145918.44
600121	2004-03-31	10239532.60
600122	2014-09-30	144881838.45
600122	2014-06-30	87570894.13
600122	2014-03-31	71931773.25
600122	2013-12-31	404840707.04
600122	2013-01-01	-1068345675.75
600122	2013-09-30	158268600.49
600122	2013-06-30	-188022995.29
600122	2013-03-31	336674768.81
600122	2012-01-01	199295019.02
600122	2012-12-31	-1068345675.75
600122	2012-09-30	-493797432.82
600122	2012-06-30	-402010671.53
600122	2012-03-31	87245076.97
600122	2011-12-31	199295019.02
600122	2011-09-30	-187736628.15
600122	2011-06-30	136507040.77
600122	2011-03-31	-22400683.06
600122	2010-12-31	565126607.35
600122	2010-09-30	-153490111.49
600122	2010-06-30	7441517.01
600122	2010-03-31	-98894867.92
600122	2009-12-31	-163283035.39
600122	2009-09-30	-186254867.64
600122	2009-06-30	39792174.93
600122	2009-03-31	73608268.57
600122	2008-12-31	74390683.37
600122	2008-09-30	103736871.99
600122	2008-06-30	25587706.24
600122	2008-03-31	96302703.77
600122	2007-12-31	-99562878.32
600122	2007-09-30	18230815.21
600122	2007-06-30	.00
600122	2007-03-31	15700284.53
600122	2006-12-31	69544268.78
600122	2006-09-30	96675058.36
600122	2006-06-30	12911779.62
600122	2006-03-31	4006813.73
600122	2005-12-31	147140901.10
600122	2005-09-30	36917406.35
600122	2005-06-30	52694216.06
600122	2005-03-31	26919688.58
600122	2004-12-31	50859628.67
600122	2004-09-30	14200517.50
600122	2004-06-30	2606064.54
600122	2004-03-31	-26223917.93
600123	2014-09-30	382353019.99
600123	2014-06-30	377680254.17
600123	2014-03-31	288464217.39
600123	2013-12-31	-388816542.31
600123	2013-01-01	1021498413.05
600123	2013-09-30	-298052678.70
600123	2013-06-30	284287178.92
600123	2013-03-31	566523733.10
600123	2012-12-31	1021498413.05
600123	2012-01-01	1174989059.53
600123	2012-09-30	527838217.65
600123	2012-06-30	633741128.08
600123	2012-03-31	616852581.78
600123	2011-12-31	1174989059.53
600123	2011-09-30	499010994.12
600123	2011-06-30	584961720.22
600123	2011-03-31	52781952.35
600123	2010-12-31	1294779503.66
600123	2010-09-30	1060042852.72
600123	2010-06-30	413618837.60
600123	2010-03-31	294898482.22
600123	2009-12-31	1056852140.63
600123	2009-09-30	853775293.45
600123	2009-06-30	635047344.20
600123	2009-03-31	476544759.14
600123	2008-12-31	1585204425.42
600123	2008-09-30	1557292721.22
600123	2008-06-30	1064864258.69
600123	2008-03-31	359267103.50
600123	2007-12-31	705250067.91
600123	2007-09-30	379857279.41
600123	2007-06-30	153850641.58
600123	2007-03-31	83560623.35
600123	2006-12-31	977726588.60
600123	2006-09-30	485638487.07
600123	2006-06-30	346845838.61
600123	2006-03-31	229443088.19
600123	2005-12-31	661468193.02
600123	2005-09-30	453662870.30
600123	2005-06-30	216646429.82
600123	2005-03-31	80451776.42
600123	2004-12-31	653158112.38
600123	2004-09-30	410087819.16
600123	2004-06-30	208393797.13
600123	2004-03-31	100134890.74
600125	2014-09-30	399376905.47
600125	2014-06-30	131201647.85
600125	2014-03-31	-55991304.44
600125	2013-12-31	108191472.04
600125	2013-01-01	334855606.70
600125	2013-09-30	68875763.92
600125	2013-06-30	-112866548.56
600125	2013-03-31	53991912.37
600125	2012-12-31	334855606.70
600125	2012-01-01	464324411.36
600125	2012-09-30	117858595.84
600125	2012-06-30	173228674.42
600125	2012-03-31	63094257.19
600125	2011-12-31	464324411.36
600125	2011-09-30	286991524.60
600125	2011-06-30	255596808.66
600125	2011-03-31	91200581.47
600125	2010-12-31	95719910.64
600125	2010-09-30	-48679639.12
600125	2010-06-30	293527959.32
600125	2010-03-31	61823293.99
600125	2009-12-31	711714239.46
600125	2009-09-30	526874105.40
600125	2009-06-30	270639704.82
600125	2009-03-31	73241112.62
600125	2008-12-31	270125230.25
600125	2008-09-30	170133048.37
600125	2008-06-30	108746795.93
600125	2008-03-31	42640186.70
600125	2007-12-31	450808882.97
600125	2007-09-30	343252398.09
600125	2007-06-30	223029848.39
600125	2007-03-31	102315795.04
600125	2006-12-31	476329496.47
600125	2006-09-30	206821608.04
600125	2006-06-30	84491330.04
600125	2006-03-31	-27800064.27
600125	2005-12-31	-156925405.97
600125	2005-09-30	-144754545.86
600125	2005-06-30	-101076277.83
600125	2005-03-31	41860070.05
600125	2004-12-31	212266622.78
600125	2004-09-30	154637690.22
600125	2004-06-30	70168308.66
600125	2004-03-31	22822183.18
600126	2014-09-30	770692177.26
600126	2014-06-30	98318008.34
600126	2014-03-31	1230953.63
600126	2013-12-31	135185893.91
600126	2013-01-01	296404963.92
600126	2013-09-30	24950757.04
600126	2013-06-30	146990532.48
600126	2013-03-31	123432821.03
600126	2012-12-31	296404963.92
600126	2012-01-01	-410762698.69
600126	2012-09-30	384020981.87
600126	2012-06-30	339672591.66
600126	2012-03-31	-49665056.97
600126	2011-12-31	-410762698.69
600126	2011-09-30	-515614368.79
600126	2011-06-30	399428212.35
600126	2011-03-31	375692887.95
600126	2010-12-31	-22240609.55
600126	2010-09-30	-152666197.42
600126	2010-06-30	68795888.14
600126	2010-03-31	88863646.50
600126	2009-12-31	619728886.21
600126	2009-09-30	701336995.52
600126	2009-06-30	519677664.77
600126	2009-03-31	256078008.38
600126	2008-12-31	1168175962.96
600126	2008-09-30	600924940.78
600126	2008-06-30	578124812.68
600126	2008-03-31	194290576.33
600126	2007-12-31	430986743.31
600126	2007-09-30	510032196.66
600126	2007-06-30	246790373.77
600126	2007-03-31	361118160.80
600126	2006-12-31	398744697.54
600126	2006-09-30	415225631.34
600126	2006-06-30	341338865.69
600126	2006-03-31	87999731.98
600126	2005-12-31	902616647.19
600126	2005-09-30	970478093.95
600126	2005-06-30	578856095.31
600126	2005-03-31	252115023.38
600126	2004-12-31	911687037.75
600126	2004-09-30	593420397.72
600126	2004-06-30	421248516.85
600126	2004-03-31	334002623.06
600127	2014-09-30	15708394.53
600127	2014-06-30	64616334.86
600127	2014-03-31	9100557.50
600127	2013-01-01	-24124813.91
600127	2013-12-31	121332518.48
600127	2013-09-30	129824910.13
600127	2013-06-30	132670264.45
600127	2013-03-31	47626734.70
600127	2012-12-31	-24124813.91
600127	2012-01-01	1623698.38
600127	2012-09-30	4374232.35
600127	2012-06-30	64605297.63
600127	2012-03-31	45340818.23
600127	2011-12-31	1623698.38
600127	2011-09-30	28465471.90
600127	2011-06-30	47940751.34
600127	2011-03-31	38321127.26
600127	2010-12-31	207148153.98
600127	2010-09-30	323109038.66
600127	2010-06-30	190497292.94
600127	2010-03-31	92748602.21
600127	2009-12-31	11192684.47
600127	2009-09-30	35777206.06
600127	2009-06-30	33495192.14
600127	2009-03-31	20417255.83
600127	2008-12-31	69120940.47
600127	2008-09-30	44353834.45
600127	2008-06-30	33073462.92
600127	2008-03-31	3252487.05
600127	2007-12-31	-6727349.18
600127	2007-09-30	-3358117.58
600127	2007-06-30	-35850846.15
600127	2007-03-31	15170692.91
600127	2006-12-31	73050920.42
600127	2006-09-30	39252328.46
600127	2006-06-30	1177678.27
600127	2006-03-31	2543065.21
600127	2005-12-31	10130605.82
600127	2005-09-30	5721338.42
600127	2005-06-30	10855437.69
600127	2005-03-31	33951659.15
600127	2004-12-31	-114646775.30
600127	2004-09-30	-160286558.09
600127	2004-06-30	-136310274.95
600127	2004-03-31	-19179183.93
600128	2014-09-30	-114516878.19
600128	2014-06-30	-151152471.80
600128	2014-03-31	-191303540.97
600128	2013-12-31	17512856.26
600128	2013-01-01	80478711.49
600128	2013-09-30	-126506469.77
600128	2013-06-30	-142307594.14
600128	2013-03-31	10794250.25
600128	2012-01-01	141190985.63
600128	2012-12-31	80478711.49
600128	2012-09-30	72969878.83
600128	2012-06-30	35169748.21
600128	2012-03-31	21062569.98
600128	2011-12-31	141190985.63
600128	2011-09-30	-195031439.76
600128	2011-06-30	-54325969.64
600128	2011-03-31	-120804192.11
600128	2010-12-31	-221928433.94
600128	2010-09-30	-45206209.83
600128	2010-06-30	-202247865.22
600128	2010-03-31	-59606080.62
600128	2009-12-31	-46225185.16
600128	2009-09-30	-163611280.12
600128	2009-06-30	-43059554.15
600128	2009-03-31	-123462957.64
600128	2008-12-31	-485689487.95
600128	2008-09-30	-271532706.08
600128	2008-06-30	-86313414.02
600128	2008-03-31	-76864255.75
600128	2007-12-31	343672343.34
600128	2007-09-30	326832804.11
600128	2007-06-30	314405462.27
600128	2007-03-31	159333749.41
600128	2006-12-31	129206704.88
600128	2006-09-30	101444386.82
600128	2006-06-30	203482268.63
600128	2006-03-31	27035843.71
600128	2005-12-31	5771981.54
600128	2005-09-30	-3082282.22
600128	2005-06-30	-26255157.12
600128	2005-03-31	-14862173.40
600128	2004-12-31	241800324.54
600128	2004-09-30	242787283.94
600128	2004-06-30	156543014.39
600128	2004-03-31	4036393.03
600129	2014-09-30	51556863.50
600129	2014-06-30	27128553.50
600129	2014-03-31	21179798.86
600129	2013-12-31	-139449313.86
600129	2013-01-01	81252329.19
600129	2013-09-30	50536425.65
600129	2013-06-30	21389008.75
600129	2013-03-31	19839681.75
600129	2012-12-31	80079870.43
600129	2012-01-01	172379998.62
600129	2012-09-30	45787102.89
600129	2012-06-30	17887762.03
600129	2012-03-31	5078299.33
600129	2011-12-31	172379998.62
600129	2011-09-30	35611030.83
600129	2011-06-30	-10388719.35
600129	2011-03-31	-93320825.40
600129	2010-12-31	124967518.43
600129	2010-09-30	32140679.73
600129	2010-06-30	-19696616.45
600129	2010-03-31	-24203645.50
600129	2009-12-31	338274782.09
600129	2009-09-30	44431558.86
600129	2009-06-30	126952306.23
600129	2009-03-31	84098319.75
600129	2008-12-31	297456589.04
600129	2008-09-30	138429771.26
600129	2008-06-30	99215410.42
600129	2008-03-31	120022613.10
600129	2007-12-31	240007181.34
600129	2007-09-30	131931719.77
600129	2007-06-30	90428738.18
600129	2007-03-31	126169157.31
600129	2006-12-31	273533360.34
600129	2006-09-30	-46136638.85
600129	2006-06-30	-163567472.01
600129	2006-03-31	2690447.83
600129	2005-12-31	406068087.56
600129	2005-09-30	77103329.61
600129	2005-06-30	21919783.40
600129	2005-03-31	620977.65
600129	2004-12-31	172581463.00
600129	2004-09-30	122295770.90
600129	2004-06-30	11383105.12
600129	2004-03-31	10312146.18
600130	2014-09-30	-79729662.72
600130	2014-06-30	-99299408.43
600130	2014-03-31	-16119805.90
600130	2013-12-31	92518929.69
600130	2013-01-01	-2778225.61
600130	2013-09-30	8661801.22
600130	2013-06-30	-40276430.51
600130	2013-03-31	-5326454.83
600130	2012-12-31	-2778225.61
600130	2012-01-01	31295755.08
600130	2012-09-30	45239612.80
600130	2012-06-30	16278926.29
600130	2012-03-31	7713058.41
600130	2011-12-31	31295755.08
600130	2011-09-30	55558082.17
600130	2011-06-30	37217851.95
600130	2011-03-31	15158353.38
600130	2010-12-31	-52917137.55
600130	2010-09-30	-10294825.00
600130	2010-06-30	-31397931.63
600130	2010-03-31	2569951.39
600130	2009-12-31	-57690599.45
600130	2009-09-30	16129036.64
600130	2009-06-30	-8198676.99
600130	2009-03-31	-31456715.06
600130	2008-12-31	-420109704.94
600130	2008-09-30	-309194805.00
600130	2008-06-30	-273927947.81
600130	2008-03-31	-168993605.92
600130	2007-12-31	-415829941.70
600130	2007-09-30	-639030594.36
600130	2007-06-30	-746223448.94
600130	2007-03-31	-327298060.86
600130	2006-12-31	15444212.04
600130	2006-09-30	-149505844.15
600130	2006-06-30	-180024807.72
600130	2006-03-31	161351730.55
600130	2005-12-31	-396583409.33
600130	2005-09-30	-666171648.45
600130	2005-06-30	-569832770.12
600130	2005-03-31	-510037820.87
600130	2004-12-31	54185322.19
600130	2004-09-30	-565196556.25
600130	2004-06-30	-210364075.91
600130	2004-03-31	-45221744.85
600131	2014-09-30	133734691.77
600131	2014-06-30	90672431.27
600131	2014-03-31	12177622.83
600131	2013-01-01	195363207.15
600131	2013-12-31	153985045.74
600131	2013-09-30	108428445.88
600131	2013-06-30	93645895.40
600131	2013-03-31	19578578.05
600131	2012-12-31	195363207.15
600131	2012-01-01	108527881.30
600131	2012-09-30	134108062.08
600131	2012-06-30	64647606.36
600131	2012-03-31	13677391.55
600131	2011-12-31	108527881.30
600131	2011-09-30	65244058.87
600131	2011-06-30	35354017.75
600131	2011-03-31	4770002.00
600131	2010-12-31	99865479.65
600131	2010-09-30	59957297.30
600131	2010-06-30	18419291.71
600131	2010-03-31	-14001858.12
600131	2009-12-31	62317382.14
600131	2009-09-30	47128789.35
600131	2009-06-30	-2770114.80
600131	2009-03-31	-13650597.45
600131	2008-12-31	175728337.64
600131	2008-09-30	218986283.76
600131	2008-06-30	217004362.05
600131	2008-03-31	110698512.03
600131	2007-12-31	32509230.10
600131	2007-09-30	11680261.89
600131	2007-06-30	-725129.23
600131	2007-03-31	-56220977.83
600131	2006-12-31	145577110.44
600131	2006-09-30	48209948.35
600131	2006-06-30	43586645.14
600131	2006-03-31	-12549131.63
600131	2005-12-31	130327436.43
600131	2005-09-30	89206395.47
600131	2005-06-30	79511190.89
600131	2005-03-31	29401470.62
600131	2004-12-31	69019278.09
600131	2004-09-30	5849590.30
600131	2004-06-30	-15193699.28
600131	2004-03-31	-12399468.33
600132	2014-09-30	601877387.01
600132	2014-06-30	318021887.33
600132	2014-03-31	5751892.53
600132	2013-12-31	557899829.60
600132	2013-01-01	166327552.43
600132	2013-09-30	614163797.87
600132	2013-06-30	364168403.87
600132	2013-03-31	143155245.17
600132	2012-01-01	356469040.35
600132	2012-12-31	166327552.43
600132	2012-09-30	323975505.92
600132	2012-06-30	104943407.43
600132	2012-03-31	49567702.12
600132	2011-12-31	356469040.35
600132	2011-09-30	447860875.77
600132	2011-06-30	238258893.97
600132	2011-03-31	86327830.43
600132	2010-12-31	334494600.98
600132	2010-09-30	462384485.96
600132	2010-06-30	265059545.62
600132	2010-03-31	159773359.50
600132	2009-12-31	492506210.69
600132	2009-09-30	626978622.64
600132	2009-06-30	393951000.70
600132	2009-03-31	113901186.44
600132	2008-12-31	185691881.91
600132	2008-09-30	247212134.65
600132	2008-06-30	144913236.73
600132	2008-03-31	38966394.73
600132	2007-12-31	310447466.36
600132	2007-09-30	319426270.27
600132	2007-06-30	197044140.97
600132	2007-03-31	127890267.77
600132	2006-12-31	355350251.65
600132	2006-09-30	424532766.61
600132	2006-06-30	297938370.66
600132	2006-03-31	75349552.44
600132	2005-12-31	286129580.04
600132	2005-09-30	300371065.39
600132	2005-06-30	193685963.06
600132	2005-03-31	43187726.74
600132	2004-12-31	179208426.61
600132	2004-09-30	231733287.01
600132	2004-06-30	146780235.39
600133	2014-09-30	-1388505013.53
600133	2014-06-30	-618841219.62
600133	2014-03-31	-562978694.73
600133	2013-12-31	-421351814.35
600133	2013-01-01	-643745653.21
600133	2013-09-30	-1266574015.17
600133	2013-06-30	-730919565.32
600133	2013-03-31	214029285.36
600133	2012-12-31	-643745653.21
600133	2012-01-01	-434611406.05
600133	2012-09-30	-114287087.33
600133	2012-06-30	-53662941.21
600133	2012-03-31	-111781470.02
600133	2011-12-31	116582568.66
600133	2011-09-30	47290318.47
600133	2011-06-30	125386910.08
600133	2011-03-31	65326056.04
600133	2010-12-31	218594112.41
600133	2010-09-30	74689810.62
600133	2010-06-30	-108777906.86
600133	2010-03-31	-79514712.75
600133	2009-12-31	354648232.67
600133	2009-09-30	249060124.55
600133	2009-06-30	110091061.19
600133	2009-03-31	-42438531.26
600133	2008-12-31	-31389621.23
600133	2008-09-30	-102339202.22
600133	2008-06-30	-33569004.07
600133	2008-03-31	20064918.75
600133	2007-12-31	106325481.17
600133	2007-09-30	81792007.32
600133	2007-06-30	95795765.06
600133	2007-03-31	51310123.22
600133	2006-12-31	235316249.39
600133	2006-09-30	132673764.06
600133	2006-06-30	145787554.04
600133	2006-03-31	49247132.89
600133	2005-12-31	194010315.44
600133	2005-09-30	-19819736.44
600133	2005-06-30	-44048375.64
600133	2005-03-31	-16803055.08
600133	2004-12-31	79446172.48
600133	2004-09-30	22399466.53
600133	2004-06-30	25512890.01
600133	2004-03-31	-43842048.42
600135	2014-09-30	-39508161.41
600135	2014-06-30	-38585676.41
600135	2014-03-31	-28828838.48
600135	2013-12-31	75720525.13
600135	2013-01-01	59796555.36
600135	2013-09-30	61626049.00
600135	2013-06-30	9965797.36
600135	2013-03-31	-47730216.86
600135	2012-12-31	59796555.36
600135	2012-01-01	5230877.31
600135	2012-09-30	40758057.59
600135	2012-06-30	-5246535.03
600135	2012-03-31	-20246252.91
600135	2011-12-31	5230877.31
600135	2011-09-30	-15901803.14
600135	2011-06-30	15394330.40
600135	2011-03-31	1083299.59
600135	2010-12-31	47592176.23
600135	2010-09-30	-14297867.77
600135	2010-06-30	-14185938.50
600135	2010-03-31	-27133589.18
600135	2009-12-31	83545626.67
600135	2009-09-30	90715124.20
600135	2009-06-30	62015018.02
